latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.639,-63.551,321.9,4.3,1.9,2019-10-02,0155,T,41,6.0NRT,275.8,149.3,N
9.656,-63.554,309.6,4.3,1.9,2019-10-02,0155,T,65,6.0NRT,273.4,74.4,N
9.65,-63.592,307.4,4.3,1.9,2019-10-02,0155,T,31,6.0NRT,277.4,64.6,N
9.643,-63.631,320.8,4.3,1.9,2019-10-02,0155,T,100,6.0NRT,275.5,153.8,N
9.737,-63.492,308.1,4.2,1.9,2019-10-02,0155,T,58,6.0NRT,278.7,68.1,N
9.645,-63.636,326.9,4.3,1.9,2019-10-02,0155,T,87,6.0NRT,275.3,200,N
31.918,-81.719,305.2,1.1,1,2019-10-02,0340,T,63,6.0NRT,293.6,6.6,N
30.941,-88.016,304.5,1.5,1.2,2019-10-02,0340,T,58,6.0NRT,294.1,7.6,N
31.155,-87.986,304.8,1.5,1.2,2019-10-02,0340,T,59,6.0NRT,294.6,7.2,N
32.356,-83.825,313.5,1,1,2019-10-02,0340,T,87,6.0NRT,294.2,10.4,N
33.011,-79.887,307.8,1.3,1.1,2019-10-02,0340,T,73,6.0NRT,293.3,10.5,N
31.368,-101.785,303.7,1.8,1.3,2019-10-02,0520,T,57,6.0NRT,293.1,9.9,N
32.106,-110.999,308.2,1.2,1.1,2019-10-02,0520,T,74,6.0NRT,290.8,11.6,N
32.104,-111.011,302.7,1.2,1.1,2019-10-02,0520,T,51,6.0NRT,291.3,7.1,N
32.109,-111.005,313.1,1.2,1.1,2019-10-02,0520,T,86,6.0NRT,290.9,15.8,N
33.002,-110.765,311.4,1.1,1.1,2019-10-02,0520,T,82,6.0NRT,293.3,12.2,N
33,-110.776,311.6,1.1,1.1,2019-10-02,0520,T,83,6.0NRT,293.3,12.6,N
9.747,-63.466,306.5,3.1,1.7,2019-10-02,0625,A,68,6.0NRT,291.5,35.2,N
9.732,-63.468,308.5,3.1,1.7,2019-10-02,0625,A,75,6.0NRT,290.1,42.2,N
9.657,-63.571,310.5,3,1.7,2019-10-02,0625,A,80,6.0NRT,292,46.1,N
9.653,-63.544,313.4,3,1.7,2019-10-02,0625,A,87,6.0NRT,291.2,58.9,N
9.652,-63.627,338.2,3,1.6,2019-10-02,0625,A,100,6.0NRT,290.4,196,N
9.647,-63.6,322.8,3,1.6,2019-10-02,0625,A,100,6.0NRT,291.2,98.7,N
9.632,-63.686,320.6,3,1.6,2019-10-02,0625,A,100,6.0NRT,291.8,83.9,N
9.622,-63.715,325,2.9,1.6,2019-10-02,0625,A,100,6.0NRT,291.6,106.4,N
9.652,-63.634,325,3,1.6,2019-10-02,0625,A,100,6.0NRT,290.1,107.4,N
9.648,-63.608,326.3,3,1.6,2019-10-02,0625,A,100,6.0NRT,291.2,116.1,N
9.632,-63.694,317.2,3,1.6,2019-10-02,0625,A,95,6.0NRT,291.6,70.3,N
9.627,-63.667,307,3,1.6,2019-10-02,0625,A,70,6.0NRT,291.5,32.3,N
9.622,-63.723,321.6,2.9,1.6,2019-10-02,0625,A,100,6.0NRT,291.6,89.2,N
9.617,-63.696,304.6,3,1.6,2019-10-02,0625,A,61,6.0NRT,291.2,25.1,N
9.392,-64.543,303.3,2.6,1.5,2019-10-02,0625,A,54,6.0NRT,291,17.2,N
9.374,-64.522,300.6,2.6,1.5,2019-10-02,0625,A,31,6.0NRT,290.5,11.6,N
9.232,-64.311,312.5,2.7,1.6,2019-10-02,0625,A,85,6.0NRT,290.3,46.3,N
9.228,-64.287,321.1,2.7,1.6,2019-10-02,0625,A,100,6.0NRT,290.1,79,N
33.236,-87.51,303.8,1.2,1.1,2019-10-02,0800,A,57,6.0NRT,293.4,5.8,N
32.136,-93.395,327.6,1.1,1,2019-10-02,0800,A,100,6.0NRT,292.9,30,N
20.521,-97.479,327.4,1.3,1.1,2019-10-02,0800,A,100,6.0NRT,291.8,35.8,N
20.52,-97.467,321.6,1.3,1.1,2019-10-02,0800,A,100,6.0NRT,293,26.3,N
18.222,-93.893,302.3,1,1,2019-10-02,0800,A,27,6.0NRT,291,4.5,N
17.895,-92.491,313.7,1.1,1.1,2019-10-02,0800,A,88,6.0NRT,291.9,12.7,N
17.894,-92.481,304.1,1.1,1.1,2019-10-02,0800,A,58,6.0NRT,292,4.7,N
17.902,-93.19,304.9,1.1,1,2019-10-02,0800,A,8,6.0NRT,292.6,4.8,N
17.901,-93.18,348.8,1.1,1,2019-10-02,0800,A,100,6.0NRT,293.7,63.2,N
17.899,-93.17,308.1,1.1,1,2019-10-02,0800,A,62,6.0NRT,293,6.9,N
17.89,-93.172,304.4,1.1,1,2019-10-02,0800,A,15,6.0NRT,292.5,4.4,N
17.918,-93.522,303.9,1,1,2019-10-02,0800,A,57,6.0NRT,289.6,5.5,N
17.916,-93.513,302,1,1,2019-10-02,0800,A,46,6.0NRT,289.1,4.6,N
17.847,-93.125,303.7,1.1,1,2019-10-02,0800,A,57,6.0NRT,292.4,4.9,N
17.846,-93.115,338,1.1,1,2019-10-02,0800,A,100,6.0NRT,293.5,43.1,N
8.684,-63.156,315.6,2.3,1.5,2019-10-02,1715,A,62,6.0NRT,294.1,28.8,D
9.231,-64.31,343.3,2.8,1.6,2019-10-02,1715,A,92,6.0NRT,291.5,191.7,D
9.219,-64.313,320.6,2.8,1.6,2019-10-02,1715,A,75,6.0NRT,293.9,49.4,D
9.238,-64.29,318.4,2.8,1.6,2019-10-02,1715,A,59,6.0NRT,292.3,39.7,D
9.233,-64.315,331,2.8,1.6,2019-10-02,1715,A,84,6.0NRT,291.2,103.2,D
9.646,-63.536,327.1,2.4,1.5,2019-10-02,1715,A,64,6.0NRT,299.1,59.9,D
9.642,-63.557,337.5,2.4,1.5,2019-10-02,1715,A,89,6.0NRT,298.4,112.2,D
9.639,-63.579,329.4,2.4,1.5,2019-10-02,1715,A,83,6.0NRT,293.7,72.5,D
9.621,-63.688,330.6,2.5,1.5,2019-10-02,1715,A,82,6.0NRT,298.8,74.4,D
9.617,-63.71,329.8,2.5,1.5,2019-10-02,1715,A,82,6.0NRT,298,72.9,D
9.638,-63.563,339,2.4,1.5,2019-10-02,1715,A,90,6.0NRT,297.7,122.5,D
9.615,-63.694,326.7,2.5,1.5,2019-10-02,1715,A,62,6.0NRT,299.3,61.9,D
9.612,-63.716,325.1,2.5,1.5,2019-10-02,1715,A,79,6.0NRT,298.9,59,D
9.608,-63.739,323.7,2.5,1.5,2019-10-02,1715,A,74,6.0NRT,296.6,55.6,D
9.655,-63.544,319.2,2.4,1.5,2019-10-02,1715,A,51,6.0NRT,296.7,29.4,D
9.651,-63.565,326.4,2.4,1.5,2019-10-02,1715,A,81,6.0NRT,296.3,57.2,D
9.679,-63.482,326,2.4,1.5,2019-10-02,1715,A,81,6.0NRT,297.6,57,D
9.735,-63.47,326.6,2.4,1.5,2019-10-02,1715,A,81,6.0NRT,297,64.8,D
9.732,-63.492,320.2,2.4,1.5,2019-10-02,1715,A,68,6.0NRT,293,42.4,D
9.731,-63.474,333.2,2.4,1.5,2019-10-02,1715,A,86,6.0NRT,297.5,94.8,D
9.727,-63.496,313.5,2.4,1.5,2019-10-02,1715,A,35,6.0NRT,293.6,21.6,D
33.122,-88.384,318.7,3.2,1.7,2019-10-02,1725,T,58,6.0NRT,296.8,26.6,D
32.999,-91.435,321.9,2,1.4,2019-10-02,1725,T,45,6.0NRT,296,23.3,D
32.921,-91.508,319.3,2,1.4,2019-10-02,1725,T,50,6.0NRT,298.3,14.9,D
32.584,-90.666,315,2.3,1.5,2019-10-02,1725,T,34,6.0NRT,298,23,D
32.478,-90.985,314.2,2.2,1.5,2019-10-02,1725,T,0,6.0NRT,298.4,23,D
33.308,-96.243,323.1,1.1,1,2019-10-02,1725,T,71,6.0NRT,304.6,10.7,D
31.784,-91.308,315,2.2,1.4,2019-10-02,1725,T,28,6.0NRT,298.3,21.8,D
31.538,-91.724,317.9,2.1,1.4,2019-10-02,1725,T,31,6.0NRT,299.6,24,D
31.155,-90.976,313.2,2.4,1.5,2019-10-02,1725,T,54,6.0NRT,296.2,20.6,D
31.528,-94.161,314.7,1.5,1.2,2019-10-02,1725,T,54,6.0NRT,298,10.6,D
31.517,-94.163,317.3,1.5,1.2,2019-10-02,1725,T,65,6.0NRT,298.1,14.6,D
31.384,-95.025,320.5,1.3,1.1,2019-10-02,1725,T,69,6.0NRT,297.8,19.4,D
30.7,-91.543,321.5,2.3,1.5,2019-10-02,1725,T,74,6.0NRT,296.1,37.8,D
31.101,-93.795,352.1,1.6,1.2,2019-10-02,1725,T,96,6.0NRT,299.1,118.8,D
31.098,-93.778,326.6,1.6,1.2,2019-10-02,1725,T,79,6.0NRT,297.4,36.1,D
31.101,-93.801,344.4,1.6,1.2,2019-10-02,1725,T,92,6.0NRT,298.4,87.5,D
31.098,-93.785,343.3,1.6,1.2,2019-10-02,1725,T,92,6.0NRT,298.8,84.3,D
31.09,-93.804,315.5,1.6,1.2,2019-10-02,1725,T,62,6.0NRT,297.6,14.4,D
31.087,-93.788,330.1,1.6,1.2,2019-10-02,1725,T,82,6.0NRT,298,45,D
30.581,-91.485,325.6,2.3,1.5,2019-10-02,1725,T,79,6.0NRT,296.2,51.2,D
30.762,-94.73,323.5,1.4,1.2,2019-10-02,1725,T,75,6.0NRT,298.1,23.4,D
30.192,-91.793,317.8,2.2,1.5,2019-10-02,1725,T,69,6.0NRT,297.1,23.8,D
30.752,-94.732,344.8,1.4,1.2,2019-10-02,1725,T,92,6.0NRT,297.9,74,D
30.749,-94.718,317.8,1.4,1.2,2019-10-02,1725,T,29,6.0NRT,296.7,13.8,D
30.54,-94.802,321.6,1.4,1.2,2019-10-02,1725,T,72,6.0NRT,296.5,22.7,D
30.418,-95.281,324,1.3,1.1,2019-10-02,1725,T,75,6.0NRT,294.9,25.6,D
30.288,-95.656,316.6,1.3,1.1,2019-10-02,1725,T,58,6.0NRT,296.8,12.1,D
29.577,-94.913,311.2,1.4,1.2,2019-10-02,1725,T,47,6.0NRT,298.6,10.8,D
29.23,-96.572,319,1.2,1.1,2019-10-02,1725,T,53,6.0NRT,302.2,10.3,D
25.747,-97.777,317.3,1.2,1.1,2019-10-02,1725,T,29,6.0NRT,299.3,12,D
21.397,-99.344,318.3,1.1,1.1,2019-10-02,1725,T,47,6.0NRT,302.6,13.2,D
21.016,-101.485,316.5,1,1,2019-10-02,1725,T,51,6.0NRT,298.4,7.4,D
21.014,-101.476,315.3,1,1,2019-10-02,1725,T,31,6.0NRT,298,6.5,D
20.575,-100.525,315.8,1,1,2019-10-02,1725,T,55,6.0NRT,298.1,6.7,D
20.542,-100.73,313.9,1,1,2019-10-02,1725,T,57,6.0NRT,299.2,6.5,D
19.738,-99.22,320.2,1.2,1.1,2019-10-02,1725,T,56,6.0NRT,298.4,11.8,D
19.737,-99.209,316.7,1.2,1.1,2019-10-02,1725,T,31,6.0NRT,301.8,7,D
19.613,-99.221,322,1.2,1.1,2019-10-02,1725,T,55,6.0NRT,299.4,12.9,D
19.555,-99.047,317.7,1.2,1.1,2019-10-02,1725,T,32,6.0NRT,302.4,7.7,D
19.52,-99.077,321,1.2,1.1,2019-10-02,1725,T,17,6.0NRT,303.7,9.4,D
19.518,-99.083,321.5,1.2,1.1,2019-10-02,1725,T,56,6.0NRT,304,10.5,D
19.505,-99.189,324.5,1.2,1.1,2019-10-02,1725,T,64,6.0NRT,302.6,14.8,D
19.912,-102.006,312.5,1,1,2019-10-02,1725,T,51,6.0NRT,297.9,6.4,D
19.471,-99.218,322.5,1.2,1.1,2019-10-02,1725,T,77,6.0NRT,302.8,14.6,D
19.382,-99.572,317.1,1.1,1.1,2019-10-02,1725,T,68,6.0NRT,297.1,13.1,D
19.81,-102.703,313.9,1,1,2019-10-02,1725,T,68,6.0NRT,298.6,6.9,D
19.294,-99.539,317.2,1.2,1.1,2019-10-02,1725,T,22,6.0NRT,298.2,10.2,D
17.882,-93.166,307.6,3.4,1.7,2019-10-02,1725,T,36,6.0NRT,282.3,25.9,D
18.736,-102.79,310.2,1,1,2019-10-02,1725,T,48,6.0NRT,294.6,4.8,D
18.36,-102.291,311.2,1,1,2019-10-02,1725,T,64,6.0NRT,293.4,6,D
17.932,-102.209,318.6,1,1,2019-10-02,1725,T,0,6.0NRT,295.6,8.8,D
17.931,-102.199,317.8,1,1,2019-10-02,1725,T,56,6.0NRT,295.8,7.6,D
10.633,-85.435,305,1.4,1.2,2019-10-02,1855,A,12,6.0NRT,277.8,6.5,D
13.235,-84.639,310.8,1.2,1.1,2019-10-02,1855,A,59,6.0NRT,289.4,7.3,D
14.667,-86.223,319.1,1.4,1.2,2019-10-02,1855,A,35,6.0NRT,298,14.4,D
15.845,-84.998,319.7,1.1,1.1,2019-10-02,1855,A,70,6.0NRT,298,10.8,D
15.891,-85.613,323,1.2,1.1,2019-10-02,1855,A,63,6.0NRT,298.8,11.7,D
16.083,-90.1,313.1,2.5,1.5,2019-10-02,1855,A,60,6.0NRT,290.8,21.7,D
16.077,-90.106,314.8,2.5,1.5,2019-10-02,1855,A,69,6.0NRT,291.4,29.1,D
16.757,-89.557,306.6,2.2,1.4,2019-10-02,1855,A,0,6.0NRT,288.2,12,D
21.033,-87.701,312.2,1.4,1.2,2019-10-02,1855,A,46,6.0NRT,294.6,9.9,D
26.707,-80.9,318.3,1.4,1.2,2019-10-02,1855,A,22,6.0NRT,301.2,13,D
26.86,-81.26,317.4,1.4,1.2,2019-10-02,1855,A,56,6.0NRT,299.5,11.4,D
27.849,-81.386,319,1.4,1.2,2019-10-02,1855,A,52,6.0NRT,298,15.5,D
29.068,-81.82,321.3,1.4,1.2,2019-10-02,1900,A,36,6.0NRT,296,18.7,D
29.968,-90.727,323.9,1.5,1.2,2019-10-02,1900,A,77,6.0NRT,301.5,24.8,D
29.965,-90.742,322.2,1.5,1.2,2019-10-02,1900,A,73,6.0NRT,300.5,22.9,D
29.978,-90.73,341.3,1.5,1.2,2019-10-02,1900,A,90,6.0NRT,300.7,64.4,D
30.077,-92.127,316.8,1.8,1.3,2019-10-02,1900,A,58,6.0NRT,293.4,20.3,D
30.263,-91.206,329.5,1.5,1.2,2019-10-02,1900,A,78,6.0NRT,297.7,34.6,D
31.467,-83.831,319.8,1.1,1.1,2019-10-02,1900,A,52,6.0NRT,301.1,11.8,D
31.921,-81.717,316.2,1.5,1.2,2019-10-02,1900,A,57,6.0NRT,297.3,11.9,D
31.919,-81.733,318.9,1.5,1.2,2019-10-02,1900,A,66,6.0NRT,300.3,16.1,D
30.559,-91.299,317.2,1.5,1.2,2019-10-02,1900,A,45,6.0NRT,299.5,13.6,D
30.556,-91.315,325.2,1.6,1.2,2019-10-02,1900,A,73,6.0NRT,300.5,28.4,D
31.991,-81.588,320.2,1.5,1.2,2019-10-02,1900,A,55,6.0NRT,301,18.1,D
31.147,-88.095,316.2,1.1,1,2019-10-02,1900,A,52,6.0NRT,301.4,7.2,D
31.98,-82.65,317.4,1.3,1.1,2019-10-02,1900,A,40,6.0NRT,297.9,12.7,D
31.154,-90.973,316.3,1.4,1.2,2019-10-02,1900,A,66,6.0NRT,298.3,14.4,D
30.418,-95.281,309.1,2.9,1.6,2019-10-02,1900,A,35,6.0NRT,293,20,D
30.407,-95.285,315,2.9,1.6,2019-10-02,1900,A,65,6.0NRT,293.8,39.7,D
30.772,-94.736,325.7,2.6,1.5,2019-10-02,1900,A,79,6.0NRT,294.3,73.2,D
31.09,-93.788,331.6,2.2,1.4,2019-10-02,1900,A,84,6.0NRT,294.9,80.6,D
32.939,-89.608,324,1.1,1.1,2019-10-02,1900,A,73,6.0NRT,300.1,17.5,D
33.308,-96.247,326.3,2.8,1.6,2019-10-02,1900,A,77,6.0NRT,301.1,64.5,D
33.302,-96.276,323.9,2.8,1.6,2019-10-02,1900,A,74,6.0NRT,300.8,53.6,D
33.311,-96.252,328.9,2.8,1.6,2019-10-02,1900,A,80,6.0NRT,301,78.6,D
33.304,-96.282,319.7,2.8,1.6,2019-10-02,1900,A,67,6.0NRT,300.8,34.7,D
32.47,-109.924,332.2,1,1,2019-10-02,2040,A,77,6.0NRT,310.5,18.8,D
32.468,-109.935,374.4,1,1,2019-10-02,2040,A,100,6.0NRT,312.8,126.6,D
33.419,-110.867,322.7,1,1,2019-10-02,2040,A,62,6.0NRT,310.3,7.7,D
9.23,-64.3,364.2,1,1,2019-10-03,0240,T,100,6.0NRT,294.4,96.4,N
9.228,-64.309,330.2,1,1,2019-10-03,0240,T,100,6.0NRT,293.4,27.1,N
9.238,-64.301,311,1,1,2019-10-03,0240,T,82,6.0NRT,292.8,8.4,N
9.372,-64.521,306.5,1,1,2019-10-03,0240,T,68,6.0NRT,294.2,5.3,N
9.371,-64.53,308,1,1,2019-10-03,0240,T,73,6.0NRT,294.1,6.2,N
9.387,-64.547,326.1,1,1,2019-10-03,0240,T,100,6.0NRT,295.6,22.4,N
9.638,-63.557,310.3,1,1,2019-10-03,0240,T,78,6.0NRT,284.2,8.6,N
9.637,-63.566,303.3,1,1,2019-10-03,0240,T,29,6.0NRT,278.1,4,N
9.615,-63.721,305.1,1,1,2019-10-03,0240,T,62,6.0NRT,281.8,7.5,N
9.614,-63.73,300.4,1,1,2019-10-03,0240,T,22,6.0NRT,281.8,4.5,N
9.651,-63.531,328.5,1,1,2019-10-03,0240,T,100,6.0NRT,292.5,26.2,N
9.65,-63.54,313.8,1,1,2019-10-03,0240,T,88,6.0NRT,290.3,11.3,N
9.647,-63.558,342,1,1,2019-10-03,0240,T,100,6.0NRT,289.3,46,N
9.646,-63.568,349.8,1,1,2019-10-03,0240,T,100,6.0NRT,289.7,61.7,N
9.645,-63.577,307.7,1,1,2019-10-03,0240,T,51,6.0NRT,285.5,6.9,N
9.628,-63.695,339.2,1,1,2019-10-03,0240,T,100,6.0NRT,278.8,44,N
9.624,-63.722,327.4,1,1,2019-10-03,0240,T,100,6.0NRT,279,26.2,N
9.623,-63.731,321.5,1,1,2019-10-03,0240,T,100,6.0NRT,282.9,19.5,N
9.656,-63.56,314.5,1,1,2019-10-03,0240,T,52,6.0NRT,289.1,11,N
9.655,-63.569,331.3,1,1,2019-10-03,0240,T,100,6.0NRT,290.6,29.2,N
9.648,-63.614,303.3,1,1,2019-10-03,0240,T,10,6.0NRT,284.8,4.4,N
9.647,-63.624,354.1,1,1,2019-10-03,0240,T,100,6.0NRT,287,72,N
9.646,-63.633,336.3,1,1,2019-10-03,0240,T,100,6.0NRT,283.6,37.8,N
9.678,-63.47,321.2,1,1,2019-10-03,0240,T,100,6.0NRT,293.7,17.5,N
9.677,-63.479,328,1,1,2019-10-03,0240,T,100,6.0NRT,294,25.1,N
9.656,-63.625,348.5,1,1,2019-10-03,0240,T,100,6.0NRT,288.6,58.9,N
9.655,-63.634,323.4,1,1,2019-10-03,0240,T,100,6.0NRT,285.9,20.4,N
9.739,-63.428,304.3,1,1,2019-10-03,0240,T,59,6.0NRT,292.5,4.4,N
9.734,-63.465,306.4,1,1,2019-10-03,0240,T,67,6.0NRT,293.9,5.1,N
9.732,-63.474,334.1,1,1,2019-10-03,0240,T,100,6.0NRT,295.5,33.3,N
9.731,-63.483,304.6,1,1,2019-10-03,0240,T,33,6.0NRT,293.4,3.9,N
9.741,-63.475,312,1,1,2019-10-03,0240,T,84,6.0NRT,293.5,8.9,N
9.779,-63.274,301.5,1,1,2019-10-03,0240,T,42,6.0NRT,288.1,3.5,N
10.421,-61.478,302.2,1.2,1.1,2019-10-03,0240,T,48,6.0NRT,287,5.3,N
10.059,-64.867,314.3,1,1,2019-10-03,0240,T,87,6.0NRT,289.4,10.9,N
10.058,-64.876,309,1,1,2019-10-03,0240,T,64,6.0NRT,289.9,6.7,N
30.26,-93.288,308.2,1,1,2019-10-03,0425,T,72,6.0NRT,295.3,6,N
32.131,-93.395,310.3,1,1,2019-10-03,0425,T,80,6.0NRT,292.7,8.9,N
32.13,-93.406,305.5,1,1,2019-10-03,0425,T,63,6.0NRT,293,5.7,N
32.234,-101.683,308.8,2.1,1.4,2019-10-03,0425,T,76,6.0NRT,292.4,25,N
17.84,-93.118,331.6,1.1,1.1,2019-10-03,0420,T,100,6.0NRT,290.1,36.7,N
17.838,-93.128,306.6,1.1,1.1,2019-10-03,0420,T,69,6.0NRT,286.4,8,N
17.912,-93.521,301.4,1.2,1.1,2019-10-03,0420,T,41,6.0NRT,289.9,4.6,N
18.003,-93.447,306,1.2,1.1,2019-10-03,0420,T,67,6.0NRT,288.9,7.5,N
18.001,-93.458,302.9,1.2,1.1,2019-10-03,0420,T,52,6.0NRT,287.7,5.1,N
18.005,-93.453,316,1.2,1.1,2019-10-03,0420,T,92,6.0NRT,288.9,17.3,N
18.203,-94.007,306.1,1.3,1.1,2019-10-03,0420,T,66,6.0NRT,288.5,9.6,N
18.646,-92.177,313.1,1,1,2019-10-03,0420,T,86,6.0NRT,291.7,10.9,N
19.293,-92.169,313.1,1,1,2019-10-03,0420,T,81,6.0NRT,295.7,8.4,N
19.394,-92.044,309.8,1,1,2019-10-03,0420,T,57,6.0NRT,293.7,7.7,N
19.426,-92.075,317.4,1,1,2019-10-03,0420,T,93,6.0NRT,295.6,12.5,N
19.425,-92.085,314.5,1,1,2019-10-03,0420,T,85,6.0NRT,295.5,9.7,N
19.441,-92.038,311.8,1,1,2019-10-03,0420,T,76,6.0NRT,294.5,8.2,N
19.435,-92.077,308.9,1,1,2019-10-03,0420,T,63,6.0NRT,295.5,6,N
19.434,-92.087,306.2,1,1,2019-10-03,0420,T,43,6.0NRT,294.8,3.9,N
19.569,-92.234,307.3,1,1,2019-10-03,0420,T,53,6.0NRT,293.9,4.6,N
19.567,-92.244,306.9,1,1,2019-10-03,0420,T,50,6.0NRT,293.9,4.6,N
20.508,-97.477,311.6,2,1.4,2019-10-03,0420,T,83,6.0NRT,292.2,24.2,N
20.521,-97.48,324.1,2,1.4,2019-10-03,0420,T,100,6.0NRT,292.1,54.2,N
9.854,-63.327,301.2,1.9,1.3,2019-10-03,0530,A,20,6.0NRT,289,9.9,N
9.745,-63.47,307.6,1.9,1.3,2019-10-03,0530,A,72,6.0NRT,289.6,19,N
9.733,-63.472,314.8,1.9,1.3,2019-10-03,0530,A,90,6.0NRT,288.5,32,N
9.685,-63.477,303.2,1.9,1.3,2019-10-03,0530,A,20,6.0NRT,281,11.7,N
9.677,-63.466,309.2,1.9,1.3,2019-10-03,0530,A,77,6.0NRT,278.7,24.1,N
9.661,-63.628,326.5,2,1.4,2019-10-03,0530,A,100,6.0NRT,292.5,63.6,N
9.659,-63.61,329.5,2,1.4,2019-10-03,0530,A,100,6.0NRT,292.4,71.6,N
9.652,-63.558,334.6,1.9,1.4,2019-10-03,0530,A,100,6.0NRT,290.8,87.9,N
9.649,-63.629,341,2,1.4,2019-10-03,0530,A,100,6.0NRT,292.1,118.3,N
9.647,-63.612,326,2,1.4,2019-10-03,0530,A,100,6.0NRT,291.4,60.5,N
9.633,-63.703,302.7,2,1.4,2019-10-03,0530,A,12,6.0NRT,291.7,9.3,N
9.631,-63.685,318.8,2,1.4,2019-10-03,0530,A,98,6.0NRT,292.3,41.6,N
9.623,-63.723,303,2,1.4,2019-10-03,0530,A,21,6.0NRT,291.1,9.9,N
